job_id,job_title,jobs_group,seniority,remote,company_clean,company,city,state_x,annual_low,annual_mean,annual_high,bls_occ_code,skills,skills_count,company_co,sector,sector_group,revenue_band,revenue_rank,employee_band,employee_rank,company_score,reviews_count,state_y,state_abbr,occ_title,total_employed,bls_annual_mean,bls_annual_median,bls_p10,bls_p90,state_name,pce_2023_in_millions
job_1ae01d4cb4effa14,ServiceNow HRSD Business Analyst,Business Analyst,Unspecified,On-site,North Carolina State University,North Carolina State University,Raleigh,NC,87000.0,93000.0,99000.0,13-1111,"['Agile', 'Master', 'Office', 'Bachelor']",4,North Carolina State University,Education,Education,L,5.0,XXL,7.0,4.2,1185.0,North Carolina,NC,Management Analysts,"21,490",109220.0,100570.0,57990.0,171038.4,North Carolina,553487.4
job_adcebfb26f6ff494,Financial Analyst - Medical Economics,Financial Analyst,Unspecified,Hybrid,Apollo Medical Holdings,Apollo Medical Holdings,Alhambra,CA,65000.0,75000.0,85000.0,13-2051,"['Excel', 'MBA', 'Word', 'SQL', 'Bachelor', 'PowerPoint', 'Master']",7,Apollo Medical Holdings,,,,,,,,,California,CA,Financial and Investment Analysts,"35,660",125220.0,109080.0,67290.0,187990.4,California,2526290.3
job_1aa5f66eedc09968,Data Analyst,Data Analyst,Unspecified,On-site,"Pgh Wong Engineering, Inc.","PGH Wong Engineering, Inc.",Oakland,CA,119000.0,129000.0,139000.0,15-2051,"['Oracle', 'Bachelor']",2,"PGH Wong Engineering, Inc.",Architecture and Engineering,Construction,XS,2.0,S,3.0,3.9,8.0,California,CA,Data Scientists,"33,220",140490.0,133690.0,68050.0,213075.2,California,2526290.3
job_b392091345363648,Healthcare Data Analyst II (G9),Data Analyst,Unspecified,Remote,Unite Here Health,UNITE HERE HEALTH,Las Vegas,NV,72600.0,81700.0,90800.0,15-2051,"['Excel', 'Access', 'Word', 'Office', 'SQL', 'Bachelor', 'PowerPoint']",7,UNITE HERE HEALTH,,,XL,6.0,M,4.0,2.6,48.0,Nevada,NV,Data Scientists,980,96800.0,86030.0,57630.0,144414.40000000002,Nevada,172657.6
job_83a81747ea964591,Data Analyst,Data Analyst,Unspecified,On-site,Armyrec Houston,ArmyRec Houston,Houston,TX,45000.0,49500.0,54000.0,15-2051,[],0,ArmyRec Houston,Government and Public Administration,Government,,,,,,,Texas,TX,Data Scientists,"20,560",109000.0,100100.0,51550.0,167148.8,Texas,1595277.8
job_92b0073adaca5193,Data Analyst,Data Analyst,Unspecified,On-site,Mcm Staffing Llc,MCM Staffing LLC,Canton,MI,36800.0,36800.0,36800.0,15-2051,"['Excel', 'PowerPoint']",2,MCM Staffing LLC,Human Resources,Human Resources,XS,2.0,XS,2.0,3.5,72.0,Michigan,MI,Data Scientists,"4,700",96500.0,90750.0,57790.0,138860.80000000002,Michigan,524045.1
job_c011235137fc66e4,IT Data/Systems Analyst,Data Analyst,Unspecified,Remote,San Diego Blood Bank,San Diego Blood Bank,San Diego,CA,51520.0,60720.0,69920.0,15-2051,"['Python', 'SQL', 'Bachelor']",3,San Diego Blood Bank,NGOs and Nonprofit Organizations,Nonprofit Organizations,S,3.0,M,4.0,3.8,56.0,California,CA,Data Scientists,"33,220",140490.0,133690.0,68050.0,213075.2,California,2526290.3
job_2b381344948aa39f,CAD Specialist and Data Analytics,Data Analyst,Unspecified,On-site,Tellus Solutions,tellus solutions,North Chicago,IL,58880.0,63167.2,67454.4,15-2051,['Office'],1,Tellus Solutions,Consumer Product Manufacturing,Product Manufacturing,XXS,1.0,XS,2.0,4.3,8.0,Illinois,IL,Data Scientists,"6,320",115840.0,108580.0,62320.0,170560.0,Illinois,732059.2
job_b8ddec5ee4e5db5f,"Analyst, Financial",Financial Analyst,Unspecified,On-site,Imperative Chemical Partners,Imperative Chemical Partners,Midland,TX,80000.0,85000.0,90000.0,13-2051,"['Excel', 'Power BI', 'PowerPoint', 'Bachelor']",4,Imperative Chemical Partners,Electricity and Public Utilities,Government,,,,,2.9,16.0,Texas,TX,Financial and Investment Analysts,"25,100",102590.0,87950.0,57590.0,138736.0,Texas,1595277.8
job_d32812d07f534e13,Rating Analyst (Remote),Analyst,Unspecified,Remote,Elyon International,Elyon International,Portland,OR,46000.0,46000.0,46000.0,13-1111,"['Office', 'Bachelor']",2,Elyon International,IT Support,Information Technology,XXXS,0.0,S,3.0,4.3,8.0,Oregon,OR,Management Analysts,"10,510",98710.0,96080.0,66000.0,132017.6,Oregon,234577.7
job_97c4c79150c5145d,Jr. Real Estate Analyst (Hybrid Telework),Analyst,Junior,Hybrid,Martek Global Services Inc.,Martek Global Services Inc.,Des Moines,WA,55000.0,56500.0,58000.0,13-1111,"['Word', 'Office', 'Bachelor']",3,Martek Global Services Inc.,,,,,,,,,Washington,WA,Management Analysts,"25,540",119390.0,108700.0,68390.0,178672.0,Washington,472900.0
job_035e5115bb7f56be,Workforce Management Analyst,Analyst,Unspecified,On-site,Rapid Response Monitoring,Rapid Response Monitoring,Syracuse,NY,46000.0,48760.0,51520.0,13-1111,"['Excel', 'Word', 'Office', 'SQL', 'Java', 'Bachelor', 'PowerPoint', 'Python', 'VBA', 'C#']",10,Rapid Response Monitoring,Security and Protection,Insurance,,,L,5.0,4.2,390.0,New York,NY,Management Analysts,"59,640",126450.0,106100.0,64460.0,206398.4,New York,1248145.3
job_87d06b556eb002ef,Board Certified Behavior Analyst (FT),Analyst,Unspecified,Hybrid,Cortica,Cortica,Morristown,NJ,80000.0,87500.0,95000.0,13-1111,[],0,Cortica,Hospitals and Health Centers,Health,,,S,3.0,3.1,16.0,New Jersey,NJ,Management Analysts,"19,300",122840.0,103770.0,66060.0,182312.0,New Jersey,592882.2
job_73a182d8b5f686e3,Financial Analyst - Medical Economics,Financial Analyst,Unspecified,Hybrid,Apollomed,ApolloMed,Alhambra,CA,65000.0,75000.0,85000.0,13-2051,"['Excel', 'MBA', 'Word', 'SQL', 'Bachelor', 'PowerPoint', 'Master']",7,ApolloMed,,,,,,,3.0,1.0,California,CA,Financial and Investment Analysts,"35,660",125220.0,109080.0,67290.0,187990.4,California,2526290.3
job_2fc896f654f1b756,Board Certified Behavior Analyst / BCBA (FT),Business Analyst,Unspecified,Remote,Delta-T Grp.,Delta-T Grp.,Newington,CT,75000.0,77500.0,80000.0,13-1111,"['Excel', 'PowerPoint', 'Word', 'Office']",4,Delta-T Grp.,,,,,,,,,Connecticut,CT,Management Analysts,"9,570",115530.0,102960.0,64420.0,175156.8,Connecticut,235580.4
job_9d27f8da5619b37a,Sr Health Data Analyst - Remote,Data Analyst,Senior,Remote,Prime Therapeutics,Prime Therapeutics,Orlando,FL,83900.0,104900.0,125900.0,15-2051,['Bachelor'],1,Prime Therapeutics,Insurance Companies,Insurance,XXXL,8.0,XXL,7.0,3.2,662.0,Florida,FL,Data Scientists,"8,400",106490.0,95360.0,52180.0,172432.0,Florida,1361251.4
job_9a4604a561b7307f,Principal Data and Research Analyst,Data Analyst,Lead,On-site,County Of San Diego,County of San Diego,San Diego,CA,113006.0,127400.0,141794.0,15-2051,['Office'],1,County of San Diego,Government and Public Administration,Government,S,3.0,M,4.0,4.1,543.0,California,CA,Data Scientists,"33,220",140490.0,133690.0,68050.0,213075.2,California,2526290.3
job_7660d8af57c48560,Program Analyst,Analyst,Unspecified,On-site,Dept Of Energy And Environment,Dept of Energy and Environment,Washington,DC,87339.0,99544.0,111749.0,13-1111,[],0,Dept of Energy and Environment,,,,,,,,,District of Columbia,DC,Management Analysts,"18,570",120480.0,119480.0,78580.0,165984.0,District of Columbia,62490.4
job_e91a30029c4fbb78,Forensic Data Analyst,Data Analyst,Unspecified,On-site,City Of Chicago Inspector General'S Office,City of Chicago Inspector General's Office,Chicago,IL,84000.0,99762.0,115524.0,15-2051,"['Tableau', 'Office', 'SQL', 'Bachelor', 'Python', 'R', 'Oracle', 'HTML']",8,City of Chicago Inspector General's Office,,,,,,,,,Illinois,IL,Data Scientists,"6,320",115840.0,108580.0,62320.0,170560.0,Illinois,732059.2
job_76f093761c9e8006,Data Analyst,Data Analyst,Unspecified,Remote,"City Of Aurora, Co","City of Aurora, CO",Aurora,CO,57316.0,73434.4,89552.8,15-2051,"['Access', 'Office', 'SQL', 'Bachelor', 'PowerPoint', 'SSRS']",6,"City of Aurora, CO",Government and Public Administration,Government,,,XL,6.0,3.7,138.0,Colorado,CO,Data Scientists,"5,910",120320.0,111970.0,65420.0,174699.19999999998,Colorado,374880.1
job_ad4f671415b209e6,Aircraft Logs and Records Technician (Data Base Analyst),Business Analyst,Unspecified,On-site,Kay And Associates,Kay and Associates,China Lake,CA,70104.0,70104.0,70104.0,13-1111,"['Access', 'Artificial Intelligence']",2,Kay and Associates,Human Resources,Human Resources,S,3.0,L,5.0,3.7,88.0,California,CA,Management Analysts,"110,430",119370.0,99800.0,60060.0,191547.2,California,2526290.3
job_cd86bcab0e14872a,HSA Staff Analyst I - CPS,Analyst,Unspecified,On-site,San Joaquin County,San Joaquin County,Stockton,CA,71760.0,79494.0,87228.0,13-1111,['Office'],1,San Joaquin County,Government and Public Administration,Government,XXXS,0.0,XXL,7.0,3.6,128.0,California,CA,Management Analysts,"110,430",119370.0,99800.0,60060.0,191547.2,California,2526290.3
job_41982ba2c8de5c82,Senior Programmer Analyst - Student Data Management - Office of Data Governance,Data Analyst,Senior,On-site,Gwinnett County Public Schools,Gwinnett County Public Schools,Gwinnett County,GA,72363.0,72363.0,72363.0,15-2051,"['Java', 'Office', 'SQL']",3,Gwinnett County Public Schools,Education,Education,XS,2.0,M,4.0,3.9,698.0,Georgia,GA,Data Scientists,"6,510",108010.0,100950.0,60350.0,164798.4,Georgia,554573.4
job_5742e7db0045b8ba,Enterprise Data Governance Analyst,Data Analyst,Unspecified,Remote,Employers,Employers,Reno,NV,75000.0,83500.0,92000.0,15-2051,['CPA'],1,Employers,,,,,,,,,Nevada,NV,Data Scientists,980,96800.0,86030.0,57630.0,144414.40000000002,Nevada,172657.6
job_cbaf2591a3421dcd,"Commercial Products Analyst, Denver Health Medical Plan",Analyst,Unspecified,Remote,Denver Health,Denver Health,Denver,CO,58900.0,72200.0,85500.0,13-1111,[],0,Denver Health,Healthcare,Health,M,4.0,XL,6.0,3.7,726.0,Colorado,CO,Management Analysts,"13,130",105670.0,94750.0,54180.0,166920.0,Colorado,374880.1
job_1f2b2b6fcd8a4b99,Bioinformatics Analyst / Data Scientist,Data Scientist,Unspecified,Remote,University Of Colorado,University of Colorado,Aurora,CO,58955.0,72597.5,86240.0,15-2051,"['Python', 'Master', 'SQL', 'Bachelor']",4,University of Colorado,Education,Education,XL,6.0,XXXL,8.0,4.0,720.0,Colorado,CO,Data Scientists,"5,910",120320.0,111970.0,65420.0,174699.19999999998,Colorado,374880.1
job_d3e99ad1bba56ccf,Field Data Analyst,Data Analyst,Unspecified,On-site,Scs Engineers,SCS Engineers,Medina,OH,36800.0,39560.0,42320.0,15-2051,"['Excel', 'Word', 'Bachelor']",3,SCS Engineers,Architecture and Engineering,Construction,M,4.0,XL,6.0,3.7,83.0,Ohio,OH,Data Scientists,"4,660",97530.0,97070.0,52740.0,142001.6,Ohio,596162.7
job_23590bfa72e29d0f,Knowledge Management Analyst,Analyst,Unspecified,Remote,Syscom Inc,SysCom Inc,Panama City,FL,85000.0,87500.0,90000.0,13-1111,"['Agile', 'Office', 'Bachelor']",3,SysCom Inc,,,,,,,2.5,2.0,Florida,FL,Management Analysts,"68,540",95920.0,82390.0,41790.0,161657.6,Florida,1361251.4
job_65a396f28fcc241e,Data Security Analyst Intermediate,Data Analyst,Unspecified,On-site,University Of Michigan,University of Michigan,Ann Arbor,MI,68462.0,80731.0,93000.0,15-2051,"['Access', 'Office', 'Bachelor']",3,University of Michigan,Universities and Professional Schools,Education,XXL,7.0,XXXL,8.0,4.3,2504.0,Michigan,MI,Data Scientists,"4,700",96500.0,90750.0,57790.0,138860.80000000002,Michigan,524045.1
job_bece65f47f12c78a,Funds Analyst,Analyst,Unspecified,Remote,University Of North Carolina At Chapel Hill,University of North Carolina at Chapel Hill,Chapel Hill,NC,45689.0,51844.5,58000.0,13-1111,[],0,University of North Carolina at Chapel Hill,Education,Education,XXS,1.0,XXXL,8.0,4.1,492.0,North Carolina,NC,Management Analysts,"21,490",109220.0,100570.0,57990.0,171038.4,North Carolina,553487.4
job_88edb2dea5cf5e49,IT Analyst,Analyst,Unspecified,On-site,City Of Sunny Isles Beach,City of Sunny Isles Beach,Sunny Isles Beach,FL,60634.0,80036.5,99439.0,13-1111,"['Bachelor', 'English', 'CMA', 'AWS']",4,City of Sunny Isles Beach,Government and Public Administration,Government,XXS,1.0,XS,2.0,3.9,19.0,Florida,FL,Management Analysts,"68,540",95920.0,82390.0,41790.0,161657.6,Florida,1361251.4
job_3244beae6ba90760,Senior HMIS Data Analyst,Data Analyst,Senior,On-site,Public Health Management Corporation,Public Health Management Corporation,Philadelphia,PA,70000.0,70000.0,70000.0,15-2051,"['Excel', 'Access', 'Word', 'Office', 'SQL', 'Bachelor', 'PowerPoint']",7,Public Health Management Corporation,Hospitals and Health Centers,Health,M,4.0,XL,6.0,3.3,169.0,Pennsylvania,PA,Data Scientists,"7,490",102370.0,97260.0,52780.0,160264.0,Pennsylvania,738929.8
job_934ff51325f7d071,Classification & Compensation Analyst,Analyst,Unspecified,Remote,Texas Tech University,Texas Tech University,Lubbock,TX,47840.0,47840.0,47840.0,13-1111,"['Office', 'Bachelor']",2,Texas Tech University,Education,Education,L,5.0,XXL,7.0,4.2,984.0,Texas,TX,Management Analysts,"50,900",106600.0,95760.0,58710.0,171371.2,Texas,1595277.8
job_abd6db3e04923e0a,FISCAL SUPPORT ANALYST,Analyst,Unspecified,On-site,Arkansas Game & Fish Commission,Arkansas Game & Fish Commission,Little Rock,AR,39925.0,39925.0,39925.0,13-1111,['Office'],1,Arkansas Game & Fish Commission,State and Regional Agencies,Government,,,L,5.0,3.9,28.0,Arkansas,AR,Management Analysts,"5,410",77180.0,60920.0,31610.0,127025.6,Arkansas,135760.8
job_d0ea8d28d95ba742,Data Analyst,Data Analyst,Unspecified,On-site,Nevada Behavioral Health Systems,Nevada Behavioral Health Systems,Las Vegas,NV,85000.0,85000.0,85000.0,15-2051,"['CPA', 'MBA', 'SQL', 'Bachelor']",4,Nevada Behavioral Health Systems,Hospitals and Health Centers,Health,,,XS,2.0,2.8,4.0,Nevada,NV,Data Scientists,980,96800.0,86030.0,57630.0,144414.40000000002,Nevada,172657.6
job_2da6ce4c55850043,Data Analyst/Programmer,Data Analyst,Unspecified,On-site,"Gemini Tech Services, Llc","Gemini Tech Services, LLC",San Diego,CA,105000.0,112500.0,120000.0,15-2051,"['Excel', 'Access', 'Word', 'SQL', 'Bachelor', 'PowerPoint', '.NET', 'VBA']",8,"Gemini Tech Services, LLC",Aerospace and Defense,Government,XS,2.0,S,3.0,3.4,29.0,California,CA,Data Scientists,"33,220",140490.0,133690.0,68050.0,213075.2,California,2526290.3
job_e54cb7e604be7e29,Data Analyst,Data Analyst,Unspecified,On-site,Elite Insurance Partners,Elite Insurance Partners,Tampa,FL,60000.0,65000.0,70000.0,15-2051,"['Excel', 'SQL', 'Bachelor']",3,Elite Insurance Partners,Insurance,Insurance,XS,2.0,S,3.0,4.5,29.0,Florida,FL,Data Scientists,"8,400",106490.0,95360.0,52180.0,172432.0,Florida,1361251.4
job_0c1c8738180a2e80,Production Support Data Analyst,Data Analyst,Unspecified,On-site,Psrtek,PSRTEK,Florham Park,NJ,42301.6,90482.0,138662.4,15-2051,"['SAP', 'SQL']",2,PSRTEK,,,,,,,,,New Jersey,NJ,Data Scientists,"4,340",134140.0,130570.0,73070.0,198307.2,New Jersey,592882.2
job_a53977bb4d68c2d7,Data Consultant,Data Analyst,Unspecified,On-site,Workrise,Workrise,Denver,CO,49680.0,53360.0,57040.0,15-2051,[],0,Workrise,Electricity and Public Utilities,Government,,,M,4.0,3.3,54.0,Colorado,CO,Data Scientists,"5,910",120320.0,111970.0,65420.0,174699.19999999998,Colorado,374880.1
job_510a62c884c6449e,Sr. Data Analyst,Data Analyst,Senior,On-site,Tricon It Solutions (For End Clients),Tricon IT Solutions (For End Clients),Orlando,FL,79451.2,79451.2,79451.2,15-2051,"['Excel', 'Access', 'Tableau', 'Word', 'Office', 'SQL', 'Power BI', 'Bachelor', 'PowerPoint', 'Cognos', 'Oracle', 'Qlik']",12,Tricon IT Solutions (For End Clients),,,,,,,,,Florida,FL,Data Scientists,"8,400",106490.0,95360.0,52180.0,172432.0,Florida,1361251.4
job_22de14d0460b82ac,Data and Systems Analyst,Data Analyst,Unspecified,Remote,Big Lift Llc,Big Lift LLC,Downers Grove,IL,65000.0,67500.0,70000.0,15-2051,"['Excel', 'Office', 'SQL', 'Bachelor', 'ERP']",5,Big Lift LLC,Machinery Manufacturing,Product Manufacturing,,,S,3.0,,,Illinois,IL,Data Scientists,"6,320",115840.0,108580.0,62320.0,170560.0,Illinois,732059.2
job_9217cd0f508def46,Data Analyst,Data Analyst,Unspecified,On-site,A.P. Moller - Maersk,A.P. Moller - Maersk,Salt Lake City,UT,60000.0,67500.0,75000.0,15-2051,"['Excel', 'Access', 'Tableau', 'Word', 'Office', 'SQL', 'Power BI', 'Bachelor', 'PowerPoint', 'Oracle']",10,A.P. Moller - Maersk,Transportation and Logistics,Transportation and Logistics,XXXL,8.0,XXXL,8.0,4.1,2979.0,Utah,UT,Data Scientists,"3,530",101780.0,97490.0,51740.0,164590.4,Utah,174395.8
job_5e9055a6827f40d1,Data Analyst /Administrator,Data Analyst,Unspecified,On-site,Peak Utility Services Group,Peak Utility Services Group,Broomfield,CO,75000.0,80000.0,85000.0,15-2051,"['Excel', 'Word', 'SQL', 'Power BI', 'Bachelor', 'VBA', 'SSRS']",7,Peak Utility Services Group,"Construction, Repair, and Maintenance Services",Construction,,,,,3.7,3.0,Colorado,CO,Data Scientists,"5,910",120320.0,111970.0,65420.0,174699.19999999998,Colorado,374880.1
job_56afb636ae205408,Billing Analyst,Analyst,Unspecified,Hybrid,Ice Miller Llp,Ice Miller LLP,Baltimore,MD,67012.8,73609.20000000001,80205.6,13-1111,"['Office', 'Bachelor']",2,Ice Miller LLP,,,S,3.0,L,5.0,3.2,21.0,Maryland,MD,Management Analysts,"21,070",117360.0,116020.0,75190.0,163467.2,Maryland,346417.2
job_ef251a1bc96b0e41,Data Analyst 717178,Data Analyst,Unspecified,On-site,Experfy Inc,Experfy Inc,Indianapolis,IN,75000.0,80000.0,85000.0,15-2051,"['SQL', 'AWS']",2,Experfy Inc,IT Support,Information Technology,,,XS,2.0,5.0,1.0,Indiana,IN,Data Scientists,"2,440",92520.0,81620.0,52500.0,128336.0,Indiana,339862.5
job_39fd01f1d5d8cba7,Senior Logistics Analyst,Analyst,Senior,On-site,"Gemini Tech Services, Llc","Gemini Tech Services, LLC",San Diego,CA,85500.0,87750.0,90000.0,13-1111,"['Excel', 'Access', 'Word', 'Office', 'Bachelor', 'PowerPoint', 'ERP']",7,"Gemini Tech Services, LLC",Aerospace and Defense,Government,XS,2.0,S,3.0,3.4,29.0,California,CA,Management Analysts,"110,430",119370.0,99800.0,60060.0,191547.2,California,2526290.3
job_58bed0aec1a678fa,Business Analyst,Business Analyst,Unspecified,Remote,Helix Tech It Solution,Helix Tech IT solution,Washington,MI,86480.0,89240.0,92000.0,13-1111,"['SQL', 'Bachelor']",2,Helix Tech IT solution,IT Support,Information Technology,,,,,,,Michigan,MI,Management Analysts,"15,390",98520.0,84840.0,51690.0,152942.4,Michigan,524045.1
job_3a5394a23fc267be,Supply Chain Analyst,Analyst,Unspecified,Remote,Ricos Products,Ricos Products,San Antonio,TX,60000.0,60000.0,60000.0,13-1111,"['SAP', 'Office', 'ERP', 'Bachelor']",4,Ricos Products,Food and Beverage,Food and Beverage,,,S,3.0,2.9,7.0,Texas,TX,Management Analysts,"50,900",106600.0,95760.0,58710.0,171371.2,Texas,1595277.8
job_5c31c6a038c08a63,College Success Data Analyst,Data Analyst,Unspecified,On-site,The Seed Foundation,The SEED Foundation,Washington,DC,50000.0,52500.0,55000.0,15-2051,"['Excel', 'Salesforce', 'Power BI', 'Bachelor', 'Google Sheets']",5,THE SEED FOUNDATION,NGOs and Nonprofit Organizations,Nonprofit Organizations,XS,2.0,XS,2.0,5.0,2.0,District of Columbia,DC,Data Scientists,"3,100",128810.0,122010.0,61280.0,206315.2,District of Columbia,62490.4
job_77866be8e953fc60,"Financial Analyst II - Slim Chickens - Fayetteville, AR",Financial Analyst,Unspecified,On-site,Slim Chickens Support Center And Company Stores,Slim Chickens Support Center and Company Stores,Fayetteville,AR,60000.0,65000.0,70000.0,13-2051,"['Tableau', 'Office', 'Bachelor']",3,Slim Chickens Support Center and Company Stores,,,,,,,,,Arkansas,AR,Financial and Investment Analysts,"1,310",84690.0,76190.0,50030.0,128440.0,Arkansas,135760.8
job_1c79e4646dde1dfb,Health Policy Analyst,Analyst,Unspecified,Remote,Clay County Public Health Center,Clay County Public Health Center,Liberty,MO,44454.4,46671.600000000006,48888.8,13-1111,"['Master', 'Bachelor']",2,Clay County Public Health Center,Hospitals and Health Centers,Health,XXS,1.0,S,3.0,5.0,2.0,Missouri,MO,Management Analysts,"10,370",103400.0,83890.0,54280.0,142376.0,Missouri,322803.9
job_35299529d6c7bd0b,Business Analyst- 1244448,Business Analyst,Unspecified,On-site,Ltimindtree Limited,Ltimindtree Limited,Marysville,OH,90000.0,100000.0,110000.0,13-1111,"['Excel', 'Office', 'Bachelor', 'SAP', 'Oracle', 'Agile']",6,Ltimindtree Limited,,,,,,,,,Ohio,OH,Management Analysts,"26,160",95860.0,84080.0,58640.0,135824.0,Ohio,596162.7
job_7dfc28dba33dd08f,Data/Property Information Analyst for Commercial Real Estate,Data Analyst,Unspecified,Remote,King Capital Commercial Real Estate,King Capital Commercial Real Estate,Albuquerque,NM,36800.0,41400.0,46000.0,15-2051,"['Excel', 'Word', 'Office', 'Bachelor', 'PowerPoint']",5,King Capital Commercial Real Estate,Advertising and Public Relations,Consulting,,,,,,,New Mexico,NM,Data Scientists,380,88720.0,87020.0,51620.0,126089.6,New Mexico,97420.9
